casos,tos,dolor de garganta,fiebre,cansancio,dolor de cabeza,tengo covid,sintomas covid,test covid,prediction,fecha
4075.0,14.0,3.0,25.0,6.0,18.0,7.0,13.0,33.0,8004.5515202962315,24/6/21
5186.0,13.0,11.0,28.0,5.0,16.0,5.0,26.0,32.0,7772.846516293591,25/6/21
5901.0,13.0,5.0,32.0,8.0,10.0,7.0,14.0,31.0,4996.317230817883,26/6/21
6058.0,12.0,4.0,32.0,9.0,14.0,9.0,14.0,26.0,4792.038483231792,27/6/21
10397.0,12.0,11.0,26.0,8.0,12.0,9.0,26.0,40.0,9027.638877481564,28/6/21
13109.0,16.0,7.0,31.0,12.0,16.0,4.0,29.0,43.0,7584.8569259119,29/6/21
12983.0,16.0,12.0,34.0,3.0,10.0,10.0,32.0,45.0,13048.592655201086,30/6/21
12801.0,18.0,8.0,31.0,5.0,18.0,10.0,26.0,46.0,13360.961181639865,1/7/21
13793.0,14.0,8.0,39.0,9.0,11.0,13.0,30.0,35.0,9387.401181126133,2/7/21
12241.0,21.0,12.0,38.0,13.0,13.0,4.0,25.0,41.0,5765.929721050414,3/7/21
11838.0,20.0,9.0,43.0,9.0,17.0,14.0,32.0,50.0,13591.973905878334,4/7/21
17751.0,15.0,10.0,24.0,8.0,18.0,16.0,38.0,46.0,16644.89746338147,5/7/21
20818.0,12.0,5.0,27.0,8.0,19.0,13.0,34.0,34.0,12483.846951951302,6/7/21
21711.0,16.0,8.0,29.0,11.0,15.0,10.0,43.0,43.0,13165.364241069936,7/7/21
20585.0,12.0,8.0,44.0,7.0,22.0,10.0,46.0,53.0,13474.311312461039,8/7/21
22773.0,17.0,8.0,36.0,8.0,20.0,15.0,47.0,69.0,20128.20186796814,9/7/21
18537.0,17.0,8.0,54.0,6.0,22.0,8.0,39.0,63.0,13131.358916871199,10/7/21
15980.0,12.0,11.0,35.0,8.0,15.0,9.0,46.0,46.0,12294.112059202824,11/7/21
27255.0,13.0,7.0,41.0,6.0,16.0,16.0,51.0,69.0,20013.324868598847,12/7/21
27872.0,16.0,11.0,47.0,6.0,18.0,12.0,60.0,72.0,19951.789284894683,13/7/21
25180.0,16.0,6.0,46.0,11.0,19.0,13.0,73.0,71.0,21546.747249838412,14/7/21
23388.0,26.0,10.0,36.0,6.0,21.0,15.0,61.0,59.0,24822.71167361282,15/7/21
25079.0,20.0,12.0,45.0,9.0,18.0,25.0,68.0,67.0,26323.021773581328,16/7/21
17827.0,24.0,10.0,39.0,10.0,25.0,19.0,54.0,72.0,24358.362381750383,17/7/21
15256.0,18.0,9.0,47.0,8.0,23.0,15.0,52.0,41.0,15993.330115307315,18/7/21
18613.0,17.0,11.0,100.0,10.0,19.0,13.0,78.0,82.0,15600.864813684344,19/7/21
15243.0,18.0,6.0,45.0,9.0,14.0,13.0,48.0,100.0,22092.815992012434,20/7/21
30587.0,19.0,8.0,44.0,6.0,13.0,10.0,60.0,71.0,20602.650948958057,21/7/21
29535.0,19.0,11.0,50.0,10.0,20.0,20.0,57.0,87.0,23621.22844411059,22/7/21
31171.0,10.0,8.0,42.0,8.0,22.0,16.0,60.0,87.0,22285.075970380436,23/7/21
